LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-03-05 18:40:47,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-36,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:47,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:47,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-38,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:47,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-38,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:47,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:47,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-38,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:47,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-37,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:47,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:47,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-39,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:47,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-39,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:47,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:47,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:47,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-37,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:47,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-43,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:47,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:47,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-39,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:47,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:48,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:48,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-37,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:48,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:48,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:48,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:48,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:48,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:48,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:48,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:48,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:48,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-38,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:49,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-37,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:49,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:50,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:50,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:50,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:50,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:50,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:50,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:50,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:50,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:50,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:51,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:51,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:51,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:51,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:51,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:51,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:51,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:51,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-17, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:51,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:51,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:52,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:52,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:52,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:52,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:52,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:52,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:52,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:52,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:52,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:52,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:53,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:53,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:53,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:53,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:53,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-37,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:53,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-37,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:53,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:53,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:53,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:53,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:53,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:53,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-34,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:53,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-35,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-39,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-40,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-42,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-37,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-40,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-38,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-34,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-37,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-32,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-37,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-38,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-37,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-37,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:54,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-36,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:55,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:55,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-38,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:55,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:55,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-35,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:55,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:55,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-32,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:55,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-33,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:55,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:55,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:55,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:55,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:55,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:55,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:55,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:56,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:56,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:56,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:56,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:56,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:56,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:56,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-05 18:40:56,1900-01-00 00:00:00,,82:45:EE:9E:43:25,-38,,0.000000,0.000000,0.000,0.000,Client
2025-03-05 18:40:56,1900-01-00 00:00:00,Kowalski,AA:42:A1:02:19:3F,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
